Frequency (Hz)	Level (dB)
1068.359375	-56.567600
1069.335938	-56.716164
1070.312500	-56.001534
1071.289062	-56.405350
1072.265625	-56.936356
1073.242188	-55.806561
1074.218750	-55.913250
1075.195312	-57.067593
1076.171875	-56.706924
1077.148438	-56.925854
1078.125000	-57.472546
1079.101562	-55.345020
1080.078125	-54.399704
1081.054688	-53.148056
1082.031250	-54.494205
1083.007812	-54.313248
1083.984375	-54.289097
1084.960938	-54.344696
1085.937500	-54.202629
1086.914062	-55.638718
1087.890625	-54.926018
1088.867188	-56.171822
1089.843750	-56.492085
1090.820312	-55.754341
1091.796875	-56.427383
1092.773438	-57.080101
1093.750000	-57.335903
1094.726562	-55.591846
1095.703125	-56.157734
1096.679688	-57.448807
1097.656250	-55.763691
1098.632812	-56.286274
1099.609375	-56.368137
1100.585938	-54.704517
1101.562500	-54.861195
1102.539062	-55.074356
1103.515625	-54.540699
1104.492188	-54.437550
1105.468750	-54.881626
1106.445312	-54.009567
1107.421875	-56.062622
1108.398438	-55.955467
1109.375000	-57.547344
1110.351562	-56.381702
1111.328125	-55.917042
1112.304688	-56.670933
1113.281250	-56.459167
1114.257812	-55.209553
1115.234375	-56.387611
1116.210938	-56.244221
1117.187500	-57.382393
1118.164062	-55.301865
1119.140625	-55.716797
1120.117188	-56.422043
1121.093750	-57.040085
1122.070312	-55.573383
1123.046875	-55.262772
1124.023438	-54.900928
1125.000000	-53.969799
1125.976562	-55.173672
1126.953125	-55.921818
1127.929688	-54.992874
1128.906250	-54.549362
1129.882812	-55.562904
1130.859375	-55.489094
1131.835938	-56.447239
1132.812500	-57.628464
1133.789062	-56.791279
1134.765625	-55.665260
1135.742188	-56.168140
1136.718750	-56.487007
1137.695312	-55.382946
1138.671875	-56.403454
1139.648438	-56.798431
1140.625000	-56.797661
1141.601562	-56.126122
1142.578125	-53.639545
1143.554688	-54.162113
1144.531250	-54.880260
1145.507812	-56.823994
1146.484375	-54.816727
1147.460938	-55.398979
1148.437500	-55.698784
1149.414062	-54.916676
1150.390625	-57.036705
1151.367188	-54.924503
1152.343750	-58.340889
1153.320312	-57.248898
1154.296875	-57.537132
1155.273438	-56.299362
1156.250000	-57.693935
1157.226562	-58.426811
1158.203125	-57.847801
1159.179688	-57.476082
1160.156250	-56.184368
1161.132812	-55.663448
1162.109375	-55.970963
1163.085938	-56.432182
1164.062500	-54.997890
1165.039062	-56.868237
1166.015625	-55.045647
1166.992188	-56.571743
1167.968750	-55.722843
1168.945312	-54.902428
1169.921875	-55.415947
1170.898438	-56.619637
1171.875000	-57.675613
1172.851562	-58.088436
1173.828125	-56.327061
1174.804688	-57.723019
1175.781250	-56.744175
1176.757812	-56.302197
1177.734375	-57.698498
1178.710938	-58.206379
1179.687500	-56.392166
1180.664062	-57.124798
1181.640625	-56.979408
1182.617188	-57.241554
1183.593750	-56.996628
1184.570312	-56.420300
1185.546875	-56.629276
1186.523438	-56.299046
1187.500000	-58.192104
1188.476562	-57.183384
1189.453125	-55.909569
